1189	580	1014	660	195	254	344	988
1141	548	1044	626	203	282	336	1055
1105	487	1072	595	185	327	354	1026
1081	516	1117	565	187	341	376	1068
1089	458	1063	579	206	331	413	1125
1238	472	1133	579	207	343	480	1221
1443	412	1178	543	195	336	540	1252
1517	409	1131	526	216	340	550	1269
1520	377	1045	542	218	323	584	1314
1519	316	1001	501	186	344	615	1254
1529	313	1030	486	188	370	626	1237
1345	339	972	511	193	391	624	1124
1195	325	979	510	205	380	605	1141
1214	331	1064	500	209	395	647	1048
1187	323	1082	442	215	388	631	1093
1085	331	998	512	212	358	667	1071
1159	312	948	482	220	431	670	1113
1168	336	1025	519	229	467	720	1065
1180	353	998	491	206	465	645	1091
1138	373	978	514	227	466	637	966
1282	391	969	428	244	480	575	1042
1214	367	973	475	244	390	557	1006
1217	352	969	493	216	315	534	1042
1206	366	919	505	240	295	582	1100
1221	344	924	472	226	308	629	1153
1139	298	925	511	221	285	653	1074
1165	323	1076	474	204	315	628	1125
1196	327	947	423	235	372	598	1118
1221	254	945	446	223	404	640	1116
1215	283	969	606	225	392	601	1105
1242	300	1010	642	225	415	631	1134
1248	281	789	640	232	400	770	1169
1221	268	914	698	211	390	832	1225
1276	275	1005	733	225	379	787	1272
1248	264	1032	636	213	362	748	1240
1171	250	983	550	204	340	707	1150
1145	237	1035	546	201	358	592	1041
1094	246	1017	547	184	338	646	1004
938	271	922	514	166	335	641	881
888	256	817	503	179	337	687	829
922	257	871	529	183	336	730	929
997	295	868	583	197	326	721	965
1060	304	891	557	193	293	593	916
1057	404	936	506	180	274	586	906
1117	429	935	472	171	252	543	1000
1010	486	975	439	157	244	524	1002
953	487	967	444	133	216	469	980
916	482	931	387	131	226	503	979
940	384	975	431	139	322	600	1001
866	360	993	474	136	362	650	960
993	292	962	502	136	339	570	905
1069	291	976	450	137	371	632	970
1185	328	1024	464	134	367	590	1040
1257	325	954	455	132	290	459	998
1527	327	955	417	133	259	397	959
1496	322	956	441	143	271	433	968
1441	300	988	418	142	239	385	890
1339	286	848	390	157	245	439	876
1248	282	901	380	153	231	472	870
982	263	926	402	145	217	438	924
1061	265	936	405	149	220	496	1020
1076	262	848	422	149	217	451	1045
1011	234	907	420	133	215	478	979
1024	235	857	396	135	228	469	992
1129	242	861	410	136	275	567	961
1073	221	770	345	121	277	504	823
1019	215	872	361	121	273	548	830
1045	228	829	357	116	307	596	838
1060	248	858	368	109	312	618	902
881	256	835	337	113	283	563	907
897	289	814	330	117	306	561	894
950	343	684	298	153	334	545	881
1033	341	753	326	173	330	435	926
998	332	727	311	177	353	429	872
993	342	683	297	170	360	397	880
996	324	698	303	178	384	528	883
929	276	815	325	159	370	510	920
863	288	784	305	148	347	513	858
863	270	747	292	154	322	532	926
847	243	735	280	158	305	541	868
742	224	770	282	141	228	402	828
734	277	719	239	126	215	396	815
782	288	660	240	116	226	505	876
876	311	675	243	123	348	499	826
891	320	832	329	136	364	487	919
912	326	809	350	138	369	514	957
987	275	762	349	139	367	553	914
950	247	794	343	136	373	472	869
877	282	924	355	123	283	415	781
970	315	789	281	105	272	524	667
962	308	750	249	116	293	514	663
943	309	759	284	111	287	488	636
879	327	792	288	115	274	490	603
841	288	637	256	112	252	531	634
698	244	714	272	111	250	438	756
656	242	718	283	97	223	432	736
613	292	700	259	114	217	460	779
815	258	674	268	141	236	434	854
823	252	637	278	136	222	420	902
840	265	641	274	134	225	494	832
860	263	729	260	145	220	549	864
880	219	712	251	136	215	532	877
873	221	681	228	107	191	529	862
835	223	777	258	146	222	496	790
897	225	731	276	175	236	413	848
909	228	621	272	179	254	325	846
927	227	629	279	182	299	335	784
919	236	680	300	185	298	311	692
950	245	704	319	155	287	359	742
967	269	677	290	131	300	451	671
934	266	697	289	115	289	457	623
848	244	732	290	108	247	421	651
705	268	698	268	114	254	450	724
785	303	535	198	115	246	450	749
946	274	639	261	116	200	407	829
1045	276	657	279	110	210	435	839
1308	303	637	268	121	212	441	836
1447	292	639	279	110	216	446	898
1440	256	673	295	112	250	443	879
1302	255	641	270	100	241	391	831
1249	289	614	265	103	232	354	787
1061	309	613	275	96	243	353	795
942	300	632	275	93	261	361	700
867	298	635	297	89	224	323	651
