502	1472	431	456	534	974	570	1657
974	1552	295	455	547	1187	829	1610
1327	1605	237	441	434	1418	1058	1550
1607	1687	151	301	373	1581	1255	1495
1759	1685	137	211	391	1651	1407	1410
1920	1482	158	196	364	1539	1566	1388
1752	1275	246	177	329	1388	1432	1273
1518	1129	253	158	219	1165	1261	1121
1223	1004	293	140	219	881	1063	904
999	879	303	129	258	567	848	718
525	971	290	107	304	328	496	432
792	1215	305	95	354	493	788	786
1066	1387	448	120	370	599	1133	1123
1125	1531	547	153	372	620	1307	1147
1177	1493	711	166	316	825	1457	1140
1153	1493	1014	190	274	1131	1555	1140
946	1450	1266	239	213	1337	1431	912
613	1388	1346	318	406	1357	1165	426
515	1272	1402	333	986	1463	959	329
385	1396	1360	684	1126	1428	709	349
388	1494	1187	1037	1262	1278	455	682
619	1489	1006	1262	1297	1207	643	848
685	1495	882	1449	1254	1366	836	1011
706	1529	717	1598	880	1417	868	1039
727	1464	666	1501	691	1398	1055	1036
726	1298	626	1288	378	1419	1303	863
568	1122	467	1076	217	1280	1191	718
461	782	398	787	246	1043	1064	493
530	547	449	385	208	804	1053	468
548	678	434	303	218	711	885	460
575	756	433	268	216	488	501	424
562	991	398	196	220	380	535	376
598	1075	449	162	124	349	587	344
622	1079	467	160	142	355	683	482
706	935	526	149	179	413	696	495
965	892	534	242	214	480	664	577
1108	697	542	243	225	466	568	571
1175	644	574	238	231	452	593	560
1135	620	527	241	235	440	629	529
1078	612	516	240	201	397	618	608
826	617	573	143	174	327	649	564
654	558	578	127	172	401	698	607
495	545	513	120	167	380	655	605
490	523	534	104	134	364	506	542
483	531	503	110	131	357	480	515
489	517	422	171	174	383	460	517
463	509	483	236	169	336	375	499
473	440	577	282	175	385	318	594
459	410	569	302	184	394	296	683
428	348	588	304	184	398	310	628
442	322	594	285	137	370	265	602
511	325	573	269	131	349	242	586
613	296	472	254	120	290	215	577
663	294	499	263	146	259	241	580
696	288	555	287	156	218	212	752
694	272	600	326	170	228	222	828
626	257	594	324	183	228	241	869
502	310	649	339	200	223	244	870
