215	805	945	168	118	379	437	583
235	849	975	177	120	394	454	652
234	831	1025	168	115	452	456	603
240	833	1036	167	87	351	437	589
261	841	1054	162	91	354	403	630
274	849	1032	190	97	365	404	660
290	777	985	195	106	358	441	683
309	773	937	199	120	297	420	639
313	813	975	201	172	364	533	708
297	791	943	203	174	369	544	714
315	841	1031	203	180	358	545	687
273	916	1058	182	174	424	578	630
246	947	1067	173	169	451	581	639
260	946	1084	168	125	402	470	562
260	957	1041	159	114	396	470	508
227	884	833	111	107	440	481	567
253	824	880	113	117	378	417	535
254	799	878	113	113	326	426	522
277	852	841	114	104	383	434	508
321	897	898	108	117	436	505	650
400	882	976	111	128	411	524	597
425	915	943	121	119	411	495	644
438	925	1003	127	127	463	487	657
433	919	1041	135	128	422	494	698
401	853	968	140	121	447	463	635
337	837	894	140	115	435	421	645
293	830	904	135	110	430	417	582
275	887	814	136	101	380	429	543
242	836	744	126	103	401	404	513
237	857	804	123	106	384	413	441
217	894	908	138	97	369	449	387
206	860	841	131	98	367	477	418
303	766	861	131	164	467	512	477
296	872	933	138	185	521	589	567
305	840	952	143	185	482	628	545
321	799	930	138	184	490	616	630
322	804	934	133	186	503	590	688
247	818	953	132	135	406	530	692
314	787	933	127	112	377	488	667
311	787	907	122	115	374	383	684
299	806	865	117	116	436	368	662
328	803	934	122	112	428	393	667
310	825	950	111	106	435	400	668
250	812	881	111	95	447	422	634
234	865	881	100	82	451	470	701
221	827	853	92	77	379	465	642
171	805	919	112	76	395	472	598
175	737	859	117	70	389	457	590
173	669	1035	132	68	284	378	570
166	652	1086	143	74	292	331	504
166	785	1168	156	77	296	318	558
174	763	1036	140	79	318	290	546
169	862	1013	133	92	361	322	564
155	892	946	119	95	372	326	647
158	827	936	122	87	352	334	657
163	720	862	103	84	349	401	636
180	751	909	106	79	311	401	625
178	667	1032	119	78	287	372	639
202	590	985	121	75	295	420	537
219	614	947	109	75	296	400	512
218	609	926	110	77	327	372	521
188	551	985	114	82	316	385	503
181	603	858	116	76	270	417	450
161	629	761	111	78	252	410	497
157	675	760	109	79	335	432	499
177	650	802	113	82	311	419	527
210	758	891	166	86	311	435	603
229	746	905	158	85	350	477	618
243	792	957	158	81	399	471	606
264	821	986	158	116	472	512	649
283	829	973	164	116	473	509	637
276	724	827	95	109	470	486	556
270	687	834	96	106	444	399	500
274	647	859	98	112	419	369	487
260	565	789	95	74	244	288	409
225	630	776	85	67	239	315	339
219	660	795	106	80	259	347	411
243	672	810	105	86	307	425	465
292	708	819	117	85	274	424	466
313	681	929	129	85	268	412	429
320	667	976	130	85	270	384	451
331	684	931	120	73	264	353	407
304	659	905	119	66	202	342	346
264	606	896	105	58	216	349	307
212	585	763	93	55	215	405	409
229	695	835	113	50	232	490	428
210	671	837	121	57	214	501	399
209	663	817	122	57	216	453	406
186	622	737	124	54	237	472	415
218	644	788	129	56	240	423	326
182	526	613	107	60	263	408	378
181	552	648	93	51	275	433	451
198	592	733	102	51	278	455	445
211	716	786	99	54	251	494	452
191	693	729	92	53	245	502	475
454	726	783	110	56	241	455	434
550	716	728	109	58	228	421	368
554	682	686	104	57	225	384	376
548	652	740	110	59	231	317	374
549	673	734	111	62	248	329	353
368	633	658	91	56	210	304	311
199	690	713	93	56	197	333	387
172	687	687	87	54	205	402	390
174	640	662	74	46	190	381	375
187	618	704	81	44	172	360	368
180	595	869	115	50	184	393	392
179	525	835	116	51	181	379	341
190	562	873	119	54	180	342	395
188	567	852	122	51	193	364	391
161	632	918	123	51	210	382	400
196	684	881	106	46	193	340	353
199	728	867	101	42	201	345	325
203	790	890	103	44	185	337	226
211	819	848	100	52	187	382	259
229	852	761	90	54	170	385	271
211	861	697	75	53	154	386	392
199	817	764	76	56	201	395	411
204	750	762	76	65	210	392	524
192	716	776	78	69	217	361	544
202	683	805	99	74	229	354	545
180	839	860	102	80	244	361	494
185	986	835	108	89	209	350	552
185	1054	759	112	104	228	365	534
184	1184	786	112	113	215	378	510
172	1222	747	95	112	194	361	532
185	1065	737	100	117	191	369	570
214	990	722	97	131	188	352	544
214	958	756	90	125	191	360	511
220	803	770	90	123	233	403	565
223	705	771	93	153	286	413	550
232	780	705	86	162	292	402	498
208	701	668	81	153	304	410	464
195	635	735	78	152	301	403	480
187	590	680	76	157	277	327	419
175	571	742	104	135	263	367	412
179	502	747	108	130	260	374	472
181	533	798	114	124	250	400	472
197	589	780	116	119	230	388	431
198	583	794	119	109	258	414	509
196	636	724	92	99	235	372	483
182	610	691	91	87	252	394	491
188	651	716	88	89	251	361	504
170	655	670	96	116	263	397	493
174	652	725	106	160	301	426	445
169	648	834	105	176	307	428	478
193	753	827	107	180	304	398	404
212	722	817	109	208	367	423	380
215	737	821	107	208	403	423	379
222	767	856	101	179	366	406	334
248	764	742	98	168	382	443	356
260	680	788	91	163	402	458	361
253	701	866	101	129	348	437	367
284	759	899	105	100	298	414	385
296	838	864	107	103	333	434	434
284	809	910	111	105	325	395	399
251	807	905	123	106	323	406	407
258	875	866	125	108	321	468	476
227	800	897	128	135	343	452	467
203	704	892	135	167	337	407	453
212	699	884	142	176	384	497	474
215	708	913	139	185	373	513	505
215	696	900	136	189	422	488	506
220	652	898	129	174	406	530	532
233	672	872	120	153	384	546	523
219	684	820	108	143	338	490	535
224	737	832	125	145	337	484	567
213	780	817	121	133	265	466	552
210	827	771	119	140	265	452	520
195	790	809	113	122	311	416	528
181	838	942	123	123	288	408	517
174	796	922	103	109	261	408	446
178	696	904	107	119	274	397	389
164	651	870	104	118	320	403	476
163	698	840	108	128	277	428	438
195	666	724	104	119	277	406	477
192	678	770	112	117	301	376	478
177	593	794	103	106	310	362	524
192	663	826	111	99	281	322	493
197	650	823	113	90	274	292	508
197	610	794	106	94	280	366	459
198	563	734	94	98	258	391	466
209	619	758	108	102	276	389	400
200	530	731	100	97	251	375	324
192	600	713	98	91	254	365	383
161	600	752	119	100	247	309	357
162	627	693	118	111	257	311	370
145	607	774	119	121	246	347	377
155	681	741	118	123	268	458	435
157	587	754	130	136	317	524	409
154	609	781	118	123	317	514	462
147	568	830	131	116	308	499	430
162	588	699	135	102	308	499	427
154	546	781	136	103	296	415	371
156	575	801	120	84	230	345	330
159	570	817	126	86	258	380	250
159	607	799	117	73	262	377	241
157	605	785	112	68	230	383	306
142	583	797	114	64	245	364	307
145	543	742	121	82	250	369	399
156	557	667	118	88	233	351	484
172	541	653	116	88	217	317	498
155	535	667	106	87	228	339	457
155	516	612	101	98	213	346	467
354	904	996	186	150	397	529	580
282	932	970	169	138	494	484	539
265	882	1020	174	124	513	593	486
266	915	1005	175	121	510	616	460
246	941	1068	179	117	503	643	470
235	880	992	144	108	460	603	482
248	856	963	142	101	391	569	491
240	863	946	138	86	366	487	577
269	876	928	165	85	423	514	590
289	899	918	174	82	412	447	577
293	881	821	160	85	458	452	572
