368	553	515	68	78	72	110	111
418	500	618	63	78	63	100	105
434	483	751	59	72	66	160	90
353	481	777	60	92	75	163	85
309	378	805	54	94	81	166	61
287	306	720	52	94	83	168	56
204	293	582	53	97	77	170	57
113	290	389	55	98	86	90	57
131	291	355	54	68	76	79	57
132	313	316	46	113	92	66	62
130	297	304	41	117	92	127	80
140	286	289	37	116	90	130	77
134	277	357	44	114	79	132	76
122	266	328	43	115	78	135	72
122	235	320	47	94	54	137	81
116	223	325	48	93	57	77	64
95	221	358	51	94	89	68	64
84	196	283	49	100	95	59	71
78	189	297	52	101	97	51	77
88	245	261	53	83	93	49	68
89	262	259	52	83	98	47	79
85	273	229	55	93	85	107	77
96	272	235	53	107	83	130	74
91	269	217	59	124	83	137	82
79	215	252	61	127	86	139	84
70	206	249	62	122	74	141	80
74	191	237	59	110	56	106	80
57	178	236	55	92	49	79	75
64	158	246	50	72	47	67	60
82	147	186	44	61	47	58	55
87	138	218	49	65	55	51	60
88	159	212	47	65	61	109	71
99	161	198	50	67	62	107	75
109	176	203	48	63	63	108	75
110	269	213	48	63	59	112	75
116	277	177	42	60	58	112	64
116	270	187	48	63	53	55	57
108	281	205	44	61	56	53	70
97	293	265	52	110	63	50	70
85	245	262	53	114	63	45	70
79	241	262	54	113	64	40	68
79	267	271	52	112	67	38	63
77	277	272	54	111	62	34	43
75	253	183	42	64	54	34	43
76	222	180	52	64	52	35	57
74	218	176	51	64	45	40	56
73	199	153	54	104	55	40	58
103	182	131	51	109	58	38	58
104	197	164	52	108	59	37	58
103	200	170	40	101	59	37	45
134	208	216	45	104	57	42	47
141	193	229	40	61	47	41	43
171	195	243	41	52	44	43	51
177	214	246	41	49	46	44	52
189	217	239	40	49	46	43	52
174	208	207	37	42	51	34	52
172	209	200	38	39	46	35	53
124	209	177	38	40	47	33	51
115	175	157	40	43	49	35	61
114	163	163	39	42	49	36	59
108	190	173	37	40	44	38	58
108	200	261	40	43	47	34	57
105	200	273	39	39	46	33	52
119	198	268	36	33	39	34	39
109	209	284	44	33	40	42	47
107	196	283	46	35	39	58	49
113	173	204	46	45	34	67	52
184	153	205	51	55	35	73	50
223	163	204	51	59	34	93	51
246	160	186	48	60	30	96	52
250	164	266	47	60	31	93	55
246	178	267	46	50	34	96	55
210	178	258	44	45	39	116	59
161	164	283	46	42	45	115	65
127	162	272	47	42	46	153	64
126	141	246	48	43	47	188	59
129	132	263	44	43	50	190	57
123	134	268	43	37	45	198	60
132	185	363	46	39	42	286	62
140	186	364	43	58	53	357	66
175	198	333	45	61	54	340	66
198	321	344	46	61	57	342	66
204	365	360	48	64	57	333	61
203	461	238	43	61	57	268	52
198	484	238	43	60	51	138	45
181	519	268	48	64	50	135	59
159	453	232	48	67	44	121	60
166	430	193	47	64	45	116	62
164	305	219	46	70	44	78	70
163	259	222	47	61	47	49	75
193	179	174	39	55	49	50	66
249	171	172	39	57	51	50	79
280	142	235	45	64	49	52	80
299	134	249	48	62	55	53	82
335	133	250	47	57	48	46	74
319	119	265	46	55	43	44	72
300	144	266	44	50	39	41	56
290	140	223	36	39	42	38	59
329	148	190	42	33	42	34	56
301	159	236	43	33	55	34	61
308	152	223	45	38	54	37	69
294	148	236	47	39	57	36	72
286	149	229	48	40	56	34	71
223	153	223	40	38	54	35	68
219	154	204	39	38	50	36	68
223	158	202	33	30	51	34	66
222	141	181	36	33	55	34	65
213	137	183	32	33	55	33	61
226	116	195	38	33	54	29	57
219	93	170	38	35	46	32	50
193	110	170	42	39	49	30	55
174	114	245	43	39	43	29	59
160	118	246	46	39	43	34	68
