171	81	418	484	616	160	578	992
172	79	440	507	613	195	702	1008
162	66	447	483	590	191	677	918
178	87	418	418	547	244	646	909
185	94	376	382	481	254	639	1023
182	92	392	436	641	277	672	1022
185	101	406	452	663	270	584	981
179	102	388	462	760	276	608	1021
188	94	388	474	767	252	666	1119
215	111	367	500	752	306	832	1106
215	113	335	439	651	309	863	1087
203	104	332	444	695	291	839	1104
205	102	358	464	627	285	807	1073
188	101	309	403	628	273	772	995
147	75	309	404	705	201	619	954
128	78	374	474	788	170	508	925
154	88	365	482	813	196	549	1075
174	97	329	462	857	232	658	1090
160	92	346	473	838	235	624	1014
167	96	381	486	796	243	613	992
196	117	415	463	746	291	803	1042
235	151	480	499	664	316	825	948
225	168	558	563	653	291	784	906
233	172	568	570	643	280	775	941
229	172	545	526	581	289	773	926
215	158	496	528	585	265	697	900
155	120	416	466	621	221	637	804
140	87	370	499	604	218	735	767
127	78	361	488	625	204	738	828
147	82	382	534	637	185	727	906
134	77	368	502	634	145	652	850
128	77	490	632	590	140	676	830
128	82	588	634	631	144	537	835
139	81	607	641	623	150	532	831
124	72	587	604	622	142	599	766
112	67	605	612	566	138	579	789
112	66	578	504	583	135	565	798
113	60	454	409	479	198	636	863
108	65	413	383	454	207	738	860
94	68	429	400	506	220	707	881
91	70	462	526	581	215	737	837
94	71	396	532	586	215	770	868
111	71	357	513	531	177	749	928
114	70	378	532	592	165	710	1015
114	66	434	611	592	157	699	959
116	64	399	503	523	160	652	988
116	69	391	458	501	176	664	954
104	70	400	464	498	157	603	855
90	69	389	462	467	161	504	686
96	77	341	345	456	179	632	719
105	81	298	322	490	198	684	736
120	79	276	318	474	209	645	784
119	72	290	333	504	211	711	824
127	65	278	303	480	218	744	907
131	63	292	522	508	220	655	1001
134	61	329	532	462	209	611	1002
120	56	352	548	539	188	597	999
120	58	377	552	518	202	586	948
113	58	409	570	508	200	611	950
106	59	480	491	468	174	587	896
93	69	549	551	488	160	612	870
93	73	546	562	494	163	650	800
89	72	518	545	523	146	657	822
90	73	510	529	529	147	600	700
90	68	473	511	518	150	622	673
90	56	476	478	515	156	584	715
93	55	478	464	420	148	590	820
91	52	497	469	360	137	603	835
88	49	493	494	396	136	664	868
89	47	443	434	364	133	700	948
96	55	337	395	343	156	746	920
91	51	363	407	347	168	742	873
110	53	396	448	444	177	713	978
114	56	406	419	399	172	667	1004
120	59	443	468	391	183	651	951
111	51	462	458	357	157	593	980
121	62	456	438	363	158	567	1038
102	64	487	436	273	150	508	942
102	67	490	472	401	174	478	959
100	67	455	428	400	168	442	924
100	64	427	446	411	172	487	890
88	57	415	445	433	167	532	858
91	61	361	464	477	171	555	796
91	59	392	553	442	151	572	744
88	57	385	537	454	169	615	687
