1098	989	486	422	1028	833	1385	1421
1124	993	515	426	960	846	1426	1441
1117	990	492	436	982	927	1414	1226
1100	1029	455	436	988	978	1410	1275
1187	1111	523	416	897	890	1468	1397
1257	1167	581	337	983	855	1467	1496
1284	1130	606	353	950	810	1451	1475
1300	1129	567	353	946	737	1480	1629
1341	1073	608	342	1061	788	1420	1509
1321	1074	589	322	1117	827	1448	1502
1249	995	601	377	1024	812	1441	1417
1235	1116	600	394	1053	871	1443	1459
1119	1118	601	424	1052	899	1400	1304
1024	1112	592	446	931	783	1358	1250
949	1095	567	440	1004	745	1267	1229
999	1066	482	459	945	721	1284	1379
995	990	466	434	855	664	1288	1429
1074	978	505	418	1111	773	1282	1452
1156	880	475	395	1163	869	1314	1543
1199	794	466	409	1216	884	1293	1532
1147	854	500	379	1313	948	1201	1360
1109	874	499	355	1312	899	1115	1300
1179	813	456	403	1143	749	1265	1569
1233	962	530	440	1156	776	1255	1553
1184	1010	605	437	994	772	1328	1553
1194	1007	604	452	1042	838	1330	1584
1126	905	576	488	1171	858	1277	1627
986	947	602	450	1179	872	1105	1385
949	855	540	391	1220	766	1293	1478
1059	864	449	406	1268	765	1223	1570
1026	872	434	362	1121	637	1259	1551
1121	926	442	321	1064	667	1357	1478
1118	874	385	292	1038	649	1400	1560
980	815	329	377	1119	660	1156	1432
858	799	344	421	1074	646	1173	1254
967	759	324	414	1095	603	1203	1352
890	722	285	404	1003	554	1124	1309
877	834	316	406	993	559	975	1096
854	809	328	375	776	534	942	1025
935	870	325	301	709	494	964	1120
974	912	423	285	657	498	1052	1138
960	910	438	338	711	467	1042	1153
935	854	407	343	761	510	1064	1221
988	1012	438	294	786	537	1231	1389
932	942	459	303	781	564	1271	1395
777	909	355	346	842	518	1069	1255
767	909	377	367	840	582	1117	1255
833	891	421	409	829	603	1145	1327
804	779	397	411	742	555	1075	1257
769	760	374	416	790	527	929	1129
762	818	384	382	818	549	999	1185
827	849	378	318	856	562	1009	1214
845	851	356	249	893	551	1066	1273
828	795	344	241	953	567	986	1169
963	851	337	236	928	587	1045	1244
994	753	325	237	841	556	1057	1284
969	660	280	246	753	457	1105	1303
930	677	255	272	640	413	1075	1120
985	766	300	306	592	384	1133	1208
834	669	283	320	585	322	1102	1199
863	680	260	328	746	379	1129	1211
884	745	279	326	750	426	1041	1265
887	838	341	362	761	406	991	1241
817	813	311	370	759	407	915	1143
953	840	308	393	913	475	1073	1190
931	823	317	434	881	566	1046	1136
959	858	339	450	838	543	1103	1188
903	693	251	405	800	529	1058	1145
961	620	237	389	883	525	1082	1196
871	616	223	339	780	516	955	1150
830	680	281	277	713	364	865	1163
806	710	258	233	789	378	766	1004
790	716	267	284	810	364	797	1120
760	790	280	319	733	370	751	1082
735	811	284	323	716	328	756	1042
742	824	287	323	723	349	809	954
691	757	271	325	753	337	785	982
672	747	265	287	799	375	756	983
720	722	270	218	769	379	899	1104
719	793	329	222	713	397	963	1108
680	746	268	244	721	378	959	1154
664	722	264	272	619	354	1046	1166
798	765	275	278	521	311	1099	1084
709	716	274	291	527	301	1035	1064
649	696	243	295	632	278	975	1043
661	792	263	283	709	321	952	1043
672	757	260	260	690	330	922	967
528	750	260	252	688	346	927	1012
629	831	270	251	692	354	931	906
660	773	242	247	576	320	853	953
636	651	228	222	407	255	849	951
606	701	229	226	414	234	752	921
598	717	223	214	425	230	632	851
524	676	176	201	454	233	544	820
550	666	195	176	479	240	521	777
628	657	190	194	465	265	515	794
607	621	190	188	459	279	627	811
581	553	186	190	503	315	590	781
629	597	198	192	463	305	626	834
676	578	168	210	487	299	696	955
649	610	170	238	669	364	831	1005
670	614	189	246	726	361	779	1008
723	657	193	247	716	333	808	1017
683	639	204	244	765	371	766	1052
583	627	192	225	860	464	746	954
646	629	202	239	867	482	634	930
668	645	215	266	826	479	625	935
622	624	203	265	849	469	657	916
626	662	186	272	809	441	686	850
629	745	199	274	676	357	680	853
520	727	181	233	478	252	670	766
507	750	137	178	489	253	671	746
522	737	141	188	473	257	650	806
538	669	167	210	510	233	647	909
528	605	160	223	551	244	683	925
565	666	168	215	544	232	626	898
634	666	200	229	534	294	664	855
648	753	258	220	464	298	637	822
727	904	361	197	414	368	652	834
750	993	403	232	391	361	704	822
794	1027	467	272	437	396	791	847
811	1103	499	270	549	495	1000	942
918	1155	545	281	617	523	1105	986
920	1055	493	264	599	505	1127	899
1007	1048	535	242	632	585	1155	970
1060	1024	524	228	773	635	1252	1182
1041	1063	557	232	782	581	1196	1239
965	984	508	228	770	595	1256	1321
1001	1040	567	263	827	691	1331	1402
984	1098	531	269	859	628	1298	1372
925	1050	485	253	794	596	1284	1304
969	1000	484	261	742	634	1329	1316
995	1016	574	267	731	610	1286	1234
914	936	514	281	806	525	1192	1146
883	866	545	302	776	609	1265	1123
989	957	592	321	787	648	1254	1102
978	868	540	352	822	592	1153	1129
931	904	469	422	983	685	1067	1143
955	967	566	423	893	710	1286	1247
1049	912	525	390	867	668	1389	1397
998	867	533	381	825	607	1407	1421
962	1041	540	364	786	624	1386	1356
1028	1052	517	278	647	656	1473	1473
1088	1085	436	245	737	601	1323	1520
1000	1098	481	291	811	605	1127	1368
989	1118	453	295	785	596	1028	1263
968	960	430	294	905	585	1131	1302
945	931	417	306	854	439	1136	1310
889	964	459	292	748	448	1111	1162
845	1043	440	260	708	414	1110	1169
826	1023	448	240	702	462	1148	1283
936	1056	491	279	568	438	1019	1262
906	1029	510	315	636	445	861	1136
940	963	514	338	648	460	964	1193
1054	930	502	350	692	527	1080	1322
1062	957	493	385	831	553	1079	1254
1031	960	603	359	870	660	1194	1327
1080	1133	743	332	796	676	1355	1382
1083	1124	752	316	824	739	1481	1435
1148	1152	790	331	894	734	1484	1433
1219	1192	818	345	765	702	1512	1556
1215	1247	755	334	688	613	1475	1478
1216	1153	665	321	727	637	1385	1415
1245	1204	639	320	756	563	1183	1404
1133	1152	621	315	661	663	1100	1419
