369	378	300	84	140	262	292	789
392	518	363	101	142	268	353	874
396	520	439	106	145	266	360	857
388	519	414	99	144	260	356	837
405	496	419	103	117	208	356	890
321	458	409	107	100	113	305	821
309	280	358	90	99	84	247	822
306	239	246	76	103	70	238	784
294	214	188	78	97	74	242	797
260	199	171	72	95	77	237	803
265	157	165	67	107	74	219	845
272	147	164	71	102	71	200	768
270	157	177	78	96	72	209	807
303	155	205	74	91	61	193	725
289	175	183	70	123	50	192	671
324	179	173	67	117	47	231	680
319	187	187	69	112	56	263	679
314	214	178	57	114	64	247	639
284	210	153	51	115	65	246	638
304	206	180	57	69	65	244	613
340	215	236	67	58	67	214	796
341	207	241	69	61	68	195	846
353	172	243	70	54	58	197	860
352	187	302	81	52	57	205	852
354	195	286	77	53	58	207	899
285	184	254	69	65	55	185	667
278	179	245	64	75	49	160	631
322	176	299	70	76	45	157	567
337	161	251	61	77	50	181	629
338	146	259	60	76	48	175	530
330	144	249	57	76	49	184	547
327	171	256	57	74	47	178	529
308	179	213	58	76	48	191	649
293	177	209	52	77	42	160	625
271	188	231	65	86	41	159	620
276	198	247	68	86	47	195	708
268	175	228	68	83	48	198	689
241	190	234	60	85	47	181	568
239	184	230	61	93	46	182	564
235	173	189	45	89	47	174	582
255	181	165	45	110	59	123	503
280	207	197	43	121	61	108	480
285	236	217	54	121	61	103	496
303	258	216	57	113	62	141	553
308	260	221	58	115	62	175	662
302	254	230	56	104	46	191	660
278	235	230	59	87	37	188	664
283	193	179	58	85	37	190	681
261	166	182	56	90	35	173	734
260	155	181	57	144	34	144	624
290	234	176	56	138	33	120	642
324	265	192	61	152	32	124	632
294	262	193	61	152	31	119	692
287	273	191	64	156	34	125	560
296	277	225	61	110	36	116	542
292	225	228	66	130	40	166	587
250	197	241	66	115	40	171	610
240	209	251	59	111	40	174	530
269	206	260	58	109	40	160	552
306	240	237	65	112	37	163	572
276	224	244	66	84	36	140	577
275	214	245	62	82	35	129	546
296	201	236	63	87	37	147	547
280	217	244	71	98	35	157	568
234	178	237	65	98	37	161	578
233	179	249	66	91	32	139	625
243	176	248	69	98	34	142	679
237	174	249	68	102	53	129	710
258	139	225	58	99	65	121	714
293	128	228	59	109	67	108	721
288	140	231	53	118	69	151	680
315	142	190	51	116	73	152	736
364	170	194	52	115	63	156	712
361	188	197	55	106	50	149	698
352	200	195	55	94	52	156	663
363	185	163	66	87	48	127	647
357	189	158	64	93	44	138	643
320	191	147	61	106	40	134	651
297	213	147	63	108	38	145	720
294	234	204	69	100	30	138	724
296	242	202	63	96	29	129	656
257	247	194	60	93	30	140	573
228	223	187	63	93	32	154	628
278	197	191	61	91	32	144	508
308	189	140	54	87	35	150	527
290	183	137	49	90	39	162	583
303	170	160	50	90	45	149	604
351	179	173	55	70	44	137	628
327	187	183	55	66	44	134	639
307	167	207	57	67	45	136	657
320	163	206	58	71	44	135	708
315	162	193	58	74	41	152	735
260	172	181	51	70	44	146	687
244	155	182	53	69	44	150	730
206	167	184	50	71	43	148	732
176	162	185	49	73	40	138	684
168	213	211	51	70	37	118	700
166	224	215	54	67	33	118	668
157	227	202	49	73	38	122	622
184	230	171	47	80	38	117	615
222	245	168	59	88	38	111	575
233	210	136	56	84	36	117	527
294	237	140	53	87	35	115	505
314	247	145	57	82	35	153	564
293	235	146	58	100	35	167	534
274	218	150	47	98	37	165	534
276	215	165	49	101	42	153	488
270	165	174	57	108	43	159	519
280	148	191	56	116	38	113	451
296	152	191	57	105	40	112	546
293	162	195	60	98	41	129	607
299	183	206	66	103	36	137	604
257	219	203	64	97	34	126	594
238	213	215	64	89	36	134	593
243	211	215	64	93	35	120	564
246	232	210	64	110	33	101	475
232	213	209	60	99	31	100	483
258	190	221	64	101	32	110	527
278	189	190	63	107	32	107	553
260	176	200	62	95	35	114	497
280	169	226	60	67	37	109	488
284	168	226	59	70	39	115	486
270	140	202	49	74	40	125	544
280	143	214	54	64	39	122	543
303	212	198	53	60	37	111	571
306	201	169	59	63	35	118	603
298	226	132	58	87	33	100	621
281	257	142	59	92	35	96	525
286	261	138	57	92	34	100	512
270	215	135	58	93	33	113	543
249	215	148	57	103	35	128	575
253	191	182	65	94	37	135	557
250	171	203	67	87	37	134	601
213	181	191	66	88	40	153	654
255	197	198	65	97	42	150	683
248	194	197	58	92	42	148	634
244	209	218	50	86	43	154	671
263	212	202	48	80	42	157	624
293	202	198	45	78	42	145	588
256	184	205	45	77	36	138	517
276	182	223	50	73	34	130	539
276	187	177	48	67	31	120	531
269	172	186	46	71	27	104	516
224	171	199	46	104	30	103	504
209	188	204	48	100	31	126	454
184	187	188	52	99	33	125	499
205	174	200	50	102	36	138	458
214	163	195	52	104	38	139	476
213	183	194	53	89	35	134	506
214	181	225	53	88	36	118	545
281	175	220	49	94	40	142	484
267	161	210	48	97	42	139	545
283	194	210	48	94	41	149	542
315	184	229	51	78	41	150	512
319	170	219	56	76	41	144	479
265	177	221	64	78	39	132	560
262	181	213	65	72	35	135	485
225	172	223	69	68	34	133	472
219	187	209	66	67	32	130	464
221	181	187	62	64	35	145	491
223	203	182	51	63	32	134	436
241	220	186	50	66	33	118	429
264	229	168	48	79	39	123	459
297	212	158	58	79	39	124	443
287	255	159	55	81	36	109	397
307	241	166	58	79	38	122	472
289	222	173	58	78	37	126	487
295	198	169	63	68	36	113	525
258	196	166	57	73	36	109	564
304	149	173	61	77	36	104	573
304	137	161	59	75	34	79	471
320	158	152	60	68	33	76	459
297	167	158	53	75	38	85	415
324	200	161	55	85	38	81	386
297	192	122	56	89	40	93	385
273	196	156	58	89	41	97	407
263	181	181	56	103	44	117	404
262	169	170	57	99	40	115	434
227	155	181	54	91	40	115	440
233	160	181	50	81	37	107	462
229	161	156	50	78	35	107	453
223	158	149	47	66	33	83	484
222	167	162	55	68	48	77	434
212	155	167	59	65	50	80	435
202	154	174	62	67	54	80	418
220	173	176	59	76	54	86	406
238	181	163	59	78	53	87	390
305	166	162	52	79	42	91	392
293	153	144	48	82	42	103	374
287	194	159	46	79	40	110	380
283	178	156	49	72	43	112	394
313	186	152	52	69	45	105	367
251	189	138	54	105	41	101	357
244	182	141	58	114	40	108	327
244	181	147	54	115	45	125	328
256	181	173	60	117	45	117	310
224	179	175	59	115	64	126	317
226	204	175	58	93	68	139	372
265	217	188	54	79	66	132	373
309	183	178	58	86	64	110	385
287	195	149	56	95	63	113	390
280	180	141	55	93	52	109	370
341	166	155	54	82	52	94	364
329	160	187	62	83	57	94	381
319	179	190	67	81	66	100	343
320	209	195	65	71	71	103	368
316	215	193	65	85	64	105	397
238	214	243	69	85	64	102	407
222	227	219	63	80	60	91	416
186	209	209	56	81	48	83	446
188	160	224	57	90	43	74	449
247	220	229	59	83	44	73	438
278	216	164	53	82	38	74	415
266	195	141	52	87	37	77	389
255	191	171	56	92	37	88	410
275	203	181	60	80	41	90	414
263	137	194	71	77	42	87	401
229	130	199	74	104	41	87	454
226	125	195	72	110	44	98	449
240	128	170	68	107	44	92	419
233	121	167	62	115	35	104	390
206	125	165	46	119	33	99	386
216	117	160	40	106	34	99	320
235	121	193	45	99	33	95	319
229	131	206	44	111	33	91	343
250	112	182	46	109	32	77	360
243	114	173	47	103	33	87	381
303	119	170	47	94	34	87	351
323	131	139	44	99	29	92	386
318	123	113	42	79	29	90	401
300	134	120	46	73	45	90	400
300	134	134	48	82	47	81	379
